day,max_peak,multi,aggregation_interval,aggregation_type,C,C_reference,R,R_rel,q0,q10,q25,q50,q75,q90,q100,mean,std,var,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft1n,fft2n,fft3n,fft4n,fft5n,fft6n,fft7n,fft8n,fft9n,fft10n,fft11n,fft12n
123,38,1,5,1,0.825850566,0.825850566,0,0,4.78920003,5.34493332,6.29666656,14.9086002,21.9112001,26.8135997,51.492399,15.7915459,8.84385073,78.2136958,0.151849593,0.0354603335,0.0199577356,0.0125850105,0.00945595336,0.00761120264,0.00543843545,0.00466594134,0.00366987532,0.0031984006,0.00296350709,0.00254103579,1,0.233522743,0.131430946,0.082878131,0.0622718387,0.0501232996,0.0358146199,0.0307273878,0.0241678311,0.0210629514,0.0195160687,0.0167338993
123,38,1,10,1,0.819144331,0.825850566,-0.0067062353,-0.00812039801,4.90469997,5.35021667,6.30099995,14.9132668,21.9227502,26.8179502,50.2659991,15.7918038,8.83642077,78.082332,0.223034908,0.0799045667,0.0440827939,0.0252264154,0.0203532513,0.0172116443,0.0125021482,0.00985426062,0.00946611619,0.00645750717,0.0076629479,0.00663965507,1,0.358260361,0.19764975,0.113105234,0.0912559001,0.0771701814,0.0560546702,0.0441825933,0.0424423077,0.0289528991,0.0343576168,0.0297695779
123,38,1,30,1,0.77815316,0.825850566,-0.0476974059,-0.0577554921,4.9113333,5.41461111,6.32391672,14.9553279,21.9853332,26.7888665,49.0991674,15.7926508,8.80549467,77.5367364,0.45943886,0.129785599,0.0747227776,0.123754328,0.0648274759,0.0389891684,0.0447972155,0.0483719739,0.0275660112,0.0247755892,0.0219711148,0.0189112023,1,0.282487203,0.16263922,0.269359732,0.141101421,0.084862583,0.0975041934,0.105284899,0.0599993026,0.0539257589,0.0478216293,0.0411615211
123,38,1,60,1,0.800740507,0.825850566,-0.0251100596,-0.0304050886,4.92016662,5.46486671,6.4130168,14.9810834,22.0244806,26.6843473,49.0347662,15.7938926,8.76272535,76.7853556,0.699175834,0.212771326,0.162525608,0.0969507072,0.0724098004,0.0630714002,0.100114718,0.12835868,0.070536575,0.0612090297,0.0427728745,0.0379747013,1,0.304317335,0.232453126,0.138664271,0.103564507,0.0902082096,0.143189614,0.183585692,0.100885316,0.0875445442,0.0611761339,0.0543135209
123,38,1,300,1,0.454079037,0.825850566,-0.371771529,-0.450168038,4.98240003,5.93943831,6.9500199,15.2541667,22.4079322,26.5128601,43.20136,15.8038698,8.53440343,72.8360419,1.80200496,0.515609869,0.179215733,0.377580497,0.400398528,0.135219533,0.186889352,0.140913967,0.259732269,0.148549575,0.146442331,0.0367007306,1,0.286131216,0.0994535183,0.209533551,0.22219613,0.07503838,0.103711897,0.0781984345,0.144135158,0.0824357197,0.0812663307,0.0203666091
123,38,1,900,1,0.337254878,0.825850566,-0.488595689,-0.591627237,5.1297037,6.42975654,7.76498505,15.713155,23.0562806,25.6629847,39.3085489,15.8166122,8.3760774,70.1586726,3.13194741,1.10314907,0.692908908,0.646355732,0.426138784,0.155650683,0.202378097,0.199219594,0.450447197,0.43517896,0,0,1,0.352224646,0.221238999,0.206375027,0.136061922,0.0496977322,0.0646173358,0.0636088567,0.143823359,0.138948361,0,0
123,38,1,1800,1,-0,0.825850566,-0.825850566,-1,5.33822886,6.81305473,7.65766249,15.9178842,22.6872111,25.5461768,37.2248944,15.8079417,8.25892491,68.2098406,3.99272335,1.51838177,1.10867762,0.845500886,0.528077939,0.467844703,0.441415541,0.374631687,0.124716633,0,0,0,1,0.380287246,0.277674539,0.211760448,0.132260087,0.117174335,0.110555003,0.0938286112,0.0312359815,0,0,0
123,38,1,2700,1,-0,0.825850566,-0.825850566,-1,5.65775752,7.04236284,7.82462093,15.7443089,22.9025105,25.375318,34.4347382,15.8107578,8.20710997,67.356654,5.26617093,2.34741396,0.685423808,0.908387422,1.05901015,0.629719115,0.528544007,0.450849313,0.0283473825,0,0,0,1,0.44575347,0.130156012,0.172494861,0.201096805,0.119578176,0.100365904,0.0856123584,0.00538292108,0,0,0
123,38,1,3600,1,-0,0.825850566,-0.825850566,-1,6.01780971,7.28054324,7.85827854,15.435006,22.9637236,25.2853644,30.7750097,15.8334898,8.08416627,65.3537443,5.23584222,2.2931781,0.621356054,0.672709809,0.816598022,0.333748401,0.0635147349,0,0,0,0,0,1,0.437976929,0.118673563,0.128481681,0.155963069,0.0637430211,0.012130758,0,0,0,0,0
124,38,1,5,1,3.80680899,3.80680899,0,0,4.55320007,4.95666671,5.3364667,16.0499997,20.5454499,25.5439332,58.2644667,15.1689211,9.38362973,88.0525069,0.172747544,0.034714255,0.0223799518,0.0126309823,0.0091067884,0.00732659843,0.00538092493,0.00420565187,0.00360690744,0.00287585088,0.00229108827,0.00202438503,1,0.200953682,0.129552938,0.0731181585,0.0527173249,0.0424121714,0.0311490677,0.0243456537,0.0208796453,0.0166477093,0.0132626388,0.0117187486
124,38,1,10,1,3.79239254,3.80680899,-0.014416455,-0.00378701821,4.55700006,4.95658337,5.34483347,16.0573502,20.5471665,25.5192497,58.1465003,15.1683296,9.37619697,87.9130695,0.248233336,0.0963942987,0.0438551601,0.0238811641,0.0218936575,0.0203696665,0.0112379255,0.0109462861,0.00838920566,0.00685073795,0.00631227806,0.00622400403,1,0.388321329,0.1766691,0.0962045008,0.0881978943,0.0820585458,0.0452716212,0.0440967611,0.0337956449,0.0275979773,0.0254288089,0.0250731998
124,38,1,30,1,3.73154011,3.80680899,-0.0752688777,-0.0197721708,4.56780005,4.95980559,5.38160002,16.0792556,20.60005,25.5529331,58.0660001,15.1683609,9.34130042,87.2598936,0.499929792,0.143591484,0.0950950014,0.130420938,0.104793042,0.0410562249,0.0379468221,0.0486615011,0.0264588971,0.0205997692,0.0199745263,0.0263259194,1,0.287223298,0.190216712,0.260878507,0.209615517,0.0821239813,0.0759043024,0.0973366697,0.0529252256,0.0412053243,0.0399546629,0.0526592329
124,38,1,60,1,3.719828,3.80680899,-0.0869809879,-0.0228487923,4.57605005,4.97260838,5.44887505,16.0974584,20.64625,25.6220832,57.8275832,15.1684107,9.27563711,86.0374437,0.766868176,0.226015893,0.175729651,0.104864216,0.095308443,0.0872530012,0.0735164749,0.149514121,0.107072855,0.0659021602,0.0421536736,0.0351955758,1,0.294725874,0.229152358,0.13674347,0.124282694,0.113778357,0.095865857,0.194967174,0.139623547,0.0859367519,0.0549686047,0.0458952097
124,38,1,300,1,3.64206239,3.80680899,-0.164746604,-0.0432768245,4.58738337,5.08047336,5.97821003,16.272225,20.9212556,24.6273113,53.0466,15.1688451,9.08709996,82.5753857,2.15517977,0.442881623,0.277273495,0.404158213,0.412268208,0.225735451,0.187972508,0.191932305,0.227781125,0.259159644,0.169153786,0.205082611,1,0.205496372,0.128654463,0.187528771,0.191291796,0.104740892,0.0872189464,0.0890562857,0.105690081,0.120249664,0.0784870888,0.0951580067
124,38,1,900,1,3.63112169,3.80680899,-0.175687297,-0.0461508043,4.71793893,5.67348034,7.14760555,16.1560488,21.2234736,24.30333,48.7563522,15.169955,8.93073163,79.7579674,3.53108333,1.15558094,1.2150301,0.495578513,0.405113964,0.205106016,0.43397566,0.314971899,0.529114389,0.267217087,0,0,1,0.327259607,0.344095562,0.140347442,0.114727954,0.0580858612,0.122901563,0.0891997923,0.149844775,0.0756756673,0,0
124,38,1,1800,1,1.61903062,3.80680899,-2.18777837,-0.574701378,6.04703338,6.22775196,6.66467083,16.8443364,21.2278127,24.1963809,41.1409194,15.1786784,8.72039076,76.045215,4.29317803,1.91733148,0.954870059,1.47355409,0.707321221,0.425214147,0.200753174,0.25821367,0.00185045192,0,0,0,1,0.446599574,0.222415668,0.343231537,0.164754691,0.099044145,0.0467609712,0.0601451112,0.000431021473,0,0,0
124,38,1,2700,1,-0,3.80680899,-3.80680899,-1,6.07370115,6.38810535,6.59209726,16.2995771,21.1512796,24.9566519,36.2688907,15.1611078,8.63510119,74.5649726,5.3862903,2.85926195,1.07517181,0.80156233,1.23480403,1.15064253,0.618586139,0.333961994,0.176188258,0,0,0,1,0.53084067,0.199612674,0.148815286,0.229249439,0.213624307,0.11484456,0.062002227,0.0327105017,0,0,0
124,38,1,3600,1,-0,3.80680899,-3.80680899,-1,6.10831111,6.36062659,6.61273053,16.5665639,21.2721333,25.938237,32.2603953,15.165475,8.53591184,72.861791,5.38506542,2.83473942,0.959656748,0.548654096,1.02563638,0.884392332,0.237258729,0,0,0,0,0,1,0.52640761,0.178207073,0.101884388,0.19045941,0.164230564,0.0440586532,0,0,0,0,0
125,38,1,5,1,-0,-0,0,0,4.54000008,4.65200004,4.7700001,5.03400009,10.6700001,11.0927466,14.7408664,6.74114695,2.77185526,7.68318159,0.0599627941,0.0168750432,0.00983023228,0.00645419015,0.00474216131,0.00391056485,0.00291516652,0.0023083542,0.00189049686,0.00152953155,0.00127144108,0.00115523998,1,0.281425231,0.163938863,0.107636581,0.0790850625,0.0652165216,0.0486162556,0.0384964415,0.0315278314,0.0255080101,0.0212038332,0.0192659464
125,38,1,10,1,-0,-0,0,0,4.54000008,4.65358336,4.77071671,5.04,10.67035,11.0907334,14.4366999,6.7410469,2.7658555,7.64995664,0.0836361712,0.0359866686,0.0192834376,0.0137675628,0.010320262,0.00830529649,0.00632846471,0.00532760196,0.00442984959,0.00387542682,0.00354692262,0.00330465875,1,0.430276375,0.230563371,0.164612543,0.123394721,0.0993026864,0.0756665999,0.0636997352,0.0529657148,0.0463367316,0.0424089549,0.0395123151
125,38,1,30,1,-0,-0,0,0,4.54500008,4.66016668,4.77556674,5.07913333,10.6546668,11.0855113,14.2223777,6.74097004,2.7387556,7.50078225,0.112617657,0.0829164955,0.054604447,0.0405305509,0.0352322628,0.0257476006,0.0207410216,0.017267708,0.0135982353,0.0141108295,0.012106564,0.011799886,1,0.736265498,0.484865769,0.35989517,0.312848479,0.228628451,0.184172022,0.153330378,0.12074692,0.125298553,0.107501473,0.104778294
125,38,1,60,1,-0,-0,0,0,4.55101674,4.66912507,4.78812506,5.14923332,10.3132722,11.0502527,13.7206667,6.74085443,2.69239763,7.24900502,0.0834422546,0.153762297,0.0947338535,0.0556123556,0.0528603481,0.0530863455,0.0388766029,0.032853698,0.0336539051,0.0304621165,0.028739467,0.0242134136,0.542670448,1,0.616105868,0.361677451,0.343779646,0.345249431,0.252835732,0.213665499,0.218869682,0.198111742,0.186908413,0.157473022
125,38,1,300,1,-0,-0,0,0,4.5602534,4.74173001,4.87943336,5.52345837,8.67788338,10.6465637,11.9799,6.74011559,2.24559615,5.04270206,0.0637593252,0.0486717251,0.0455016745,0.0445166713,0.479673717,0.0660926977,0.036702281,0.0609753274,0.0682943937,0.299593392,0.0502167603,0.0140908852,0.132922282,0.101468401,0.0948596366,0.0928061507,1,0.137786782,0.0765150971,0.127118342,0.142376768,0.62457746,0.104689414,0.0293759794
125,38,1,900,1,-0,-0,0,0,4.72651668,5.09172927,5.80514559,7.02095724,7.66435504,7.99957894,8.51366857,6.74740263,1.08740565,1.18245105,0.0780411147,0.0551797848,0.0350172316,0.0591118482,0.0674108982,0.158417976,0.172118704,0.45068345,0.0594812833,0.0359257039,0,0,0.173161705,0.122435791,0.0776980642,0.131160459,0.149574825,0.351506088,0.38190598,1,0.131980181,0.07971383,0,0
125,38,1,1800,1,-0,-0,0,0,5.90693706,6.18593133,6.40007282,6.68769056,7.17023197,7.55278707,7.73827891,6.76357004,0.489408396,0.239520578,0.1059931,0.0596032938,0.0647991762,0.0956637921,0.255594951,0.0722775195,0.0651336186,0.0810930203,0.0189592948,0,0,0,0.414691681,0.233194332,0.253522912,0.37427888,1,0.282781484,0.254831398,0.317271605,0.0741771098,0,0,0
125,38,1,2700,1,-0,-0,0,0,6.05164323,6.39341213,6.59861797,6.73621281,6.87349909,7.0573077,7.32444447,6.73204957,0.262053993,0.0686722952,0.147455644,0.0841534784,0.0728388479,0.0424318292,0.0440596447,0.0305521471,0.0468817189,0.0389334207,0.0141200725,0,0,0,1,0.570703678,0.493971244,0.287759953,0.29879931,0.207195508,0.317937771,0.264034794,0.0957581011,0,0,0
125,38,1,3600,1,-0,-0,0,0,6.24764356,6.30657069,6.47033043,6.67760132,6.89944169,7.26260814,7.42877642,6.73564141,0.340670415,0.116056332,0.13594118,0.0382156509,0.036206723,0.0504386382,0.0636837704,0.183051929,0.160025678,0,0,0,0,0,0.742637241,0.208769452,0.197794818,0.275542784,0.347900023,1,0.874209185,0,0,0,0,0
126,38,1,5,1,-0,-0,0,0,4.5244001,4.67999995,4.83333339,5.20759992,10.0834999,11.1587001,14.6180002,6.73264903,2.71450939,7.36856122,0.0501007949,0.0151099111,0.0102182504,0.00639582399,0.00474962993,0.00383424852,0.00283191289,0.00233473729,0.00184923722,0.0014977002,0.00119886763,0.00107925266,1,0.301590246,0.203953858,0.127659132,0.0948014885,0.0765306924,0.0565243107,0.0466008033,0.036910337,0.0298937412,0.023929114,0.0215416275
126,38,1,10,1,-0,-0,0,0,4.52900009,4.68035007,4.83513337,5.21000001,10.0245833,11.1579,14.2935,6.73251489,2.70837323,7.33528557,0.0671885007,0.0327221966,0.0171819973,0.0124607069,0.0106693463,0.00860682023,0.0065412454,0.00501498578,0.00433402188,0.00392835263,0.00367394835,0.00325872658,1,0.487020789,0.255728244,0.185458921,0.158797207,0.128099602,0.097356621,0.074640537,0.0645054114,0.0584676334,0.0546812075,0.0485012547
126,38,1,30,1,-0,-0,0,0,4.53633342,4.68840002,4.84200003,5.22325002,9.97056666,11.1501668,13.7868333,6.73208459,2.67813115,7.17238644,0.0794327476,0.0765842461,0.0438454777,0.0406466732,0.0292761468,0.0232810517,0.0198342757,0.0136972303,0.0131579076,0.0119258717,0.0102642139,0.0115963247,1,0.964139457,0.551982388,0.511711787,0.368565204,0.293091356,0.249698976,0.172438078,0.165648401,0.150137973,0.129218921,0.145989218
126,38,1,60,1,-0,-0,0,0,4.54250008,4.70574169,4.85357225,5.24674167,9.46145836,11.143575,13.6369166,6.73191377,2.62620464,6.89695081,0.0509104049,0.10659742,0.0953705542,0.0543975273,0.0322875367,0.0495117938,0.0464653183,0.0284171554,0.0227514243,0.0306889569,0.0245922853,0.0181915222,0.477595097,1,0.894679763,0.510308105,0.302892292,0.464474599,0.435895339,0.266583896,0.213433162,0.28789587,0.230702445,0.170656309
126,38,1,300,1,-0,-0,0,0,4.57199005,4.77098803,4.97195272,5.72467997,8.21218333,10.5531231,11.8412833,6.74038529,2.16335036,4.68008478,0.0640514551,0.0391915316,0.0848137112,0.0334164245,0.315127955,0.079266359,0.032034711,0.090915384,0.0370370542,0.196909428,0.0785320504,0.0291272034,0.203255389,0.124367042,0.26914055,0.106040813,1,0.251537059,0.101656202,0.288503074,0.117530208,0.624855476,0.249206867,0.0924297667
126,38,1,900,1,-0,-0,0,0,4.60693446,5.0938222,5.54278612,7.24674315,7.52835723,7.8715378,10.3177378,6.75838841,1.14688387,1.31534261,0.106805395,0.0538361168,0.0581441099,0.0614596308,0.0644550247,0.0787079544,0.442401165,0.110435399,0.0624484259,0.0650020436,0,0,0.241422047,0.121690721,0.131428474,0.13892285,0.145693614,0.177910821,1,0.249627279,0.141157915,0.146930091,0,0
126,38,1,1800,1,-0,-0,0,0,5.89568429,6.14053952,6.27403973,6.57331947,7.28232391,7.58116854,8.05342783,6.75933249,0.577450526,0.33344911,0.0642458218,0.133863879,0.0596234582,0.0282552679,0.0902574364,0.299153032,0.116346229,0.0706387969,0.0241467536,0,0,0,0.214759053,0.447476257,0.199307551,0.0944508828,0.301709917,1,0.388918769,0.236129303,0.0807170615,0,0,0
126,38,1,2700,1,-0,-0,0,0,6.39001656,6.49200032,6.5736526,6.71480309,6.81935928,7.08832356,7.26619755,6.73751956,0.217135359,0.047147764,0.0747078592,0.119535779,0.0644075306,0.0617903236,0.0429333544,0.031301385,0.0367012018,0.035116071,0.0058272663,0,0,0,0.624983247,1,0.538813828,0.516919069,0.359167395,0.261857875,0.307031101,0.293770378,0.048749139,0,0,0
126,38,1,3600,1,-0,-0,0,0,6.14015325,6.28175197,6.51495487,6.77142686,7.00593761,7.27438369,7.61749722,6.76579394,0.376970674,0.142106889,0.0500436375,0.130281144,0.119787674,0.0653983083,0.241139241,0.0676492334,0.059416184,0,0,0,0,0,0.207530044,0.540273511,0.496757283,0.271205582,1,0.280540127,0.246397822,0,0,0,0,0
127,38,1,5,1,0.0473954691,0.0473954691,0,0,4.56500006,4.94751995,8.03999996,15.036,23.1264998,28.2549605,41.6949992,16.0167048,8.73157259,76.2403598,0.120230013,0.0181385353,0.0104753349,0.00709401833,0.00524091758,0.00412703255,0.00320478671,0.00262369285,0.00230244142,0.00186230332,0.00137519513,0.00127061262,1,0.150865285,0.0871274537,0.0590037224,0.0435907594,0.0343261424,0.0266554633,0.0218222786,0.019150305,0.0154895044,0.0114380353,0.0105681817
127,38,1,10,1,0.0472064659,0.0473954691,-0.000189003256,-0.00398779165,4.57300005,4.95206668,8.03999996,15.0407501,23.1353003,28.2610001,41.505666,16.0163173,8.72952533,76.2046124,0.198258961,0.0417060779,0.0221897431,0.0133556185,0.0109870334,0.00882329422,0.00739045273,0.00549871875,0.0050027347,0.00419503255,0.00402632689,0.00360669463,1,0.210361629,0.111923028,0.067364514,0.0554175882,0.0445038862,0.0372767652,0.0277350327,0.0252333346,0.0211593591,0.0203084233,0.0181918367
127,38,1,30,1,0.0453593862,0.0473954691,-0.00203608292,-0.0429594423,4.57966671,4.96318335,8.04305551,15.0538834,23.1420278,28.2606612,40.4049997,16.0164628,8.71986731,76.0360858,0.399815215,0.118998714,0.0713778805,0.0540916317,0.0363302112,0.0280169396,0.0248193321,0.0187934084,0.014736318,0.0124897409,0.0112019731,0.0110863785,1,0.297634281,0.178527174,0.135291579,0.0908675053,0.070074721,0.0620770076,0.0470052356,0.036857822,0.0312387833,0.0280178761,0.0277287559
127,38,1,60,1,0.0354074956,0.0473954691,-0.0119879735,-0.252935011,4.58408337,4.97292502,8.04361663,15.0474,23.1772359,28.2363251,40.0607162,16.0167723,8.70380852,75.7562828,0.574878477,0.220024472,0.135463436,0.0963431114,0.0670149521,0.0659120744,0.0590710138,0.0378659086,0.0336640486,0.027578567,0.0290892596,0.0251537423,1,0.382732145,0.235638385,0.167588656,0.11657238,0.114653926,0.102753914,0.0658676748,0.0585585476,0.047972864,0.0506007109,0.0437548861
127,38,1,300,1,-0,0.0473954691,-0.0473954691,-1,4.61228335,5.20772354,8.16403447,15.36605,23.3962183,28.0948567,36.7289832,16.0195111,8.58979028,73.784497,1.61226844,0.374361732,0.142302804,0.349454187,0.31944009,0.167812935,0.159461048,0.2042904,0.187917477,0.167596822,0.131954413,0.0811424194,1,0.232195658,0.0882624758,0.2167469,0.198130833,0.104084984,0.0989047753,0.126709917,0.116554707,0.103950941,0.0818439472,0.0503281074
127,38,1,900,1,-0,0.0473954691,-0.0473954691,-1,5.29182779,6.15594876,8.00580183,15.2208778,23.8437883,26.74215,32.8495111,16.0177759,8.45942483,71.5618684,2.99346696,0.840311959,0.530694003,0.366414767,0.269979296,0.200287788,0.191003631,0.160906751,0.364735969,0.369151365,0,0,1,0.280715294,0.177284069,0.122404814,0.0901895024,0.0669083007,0.0638068278,0.0537526397,0.121843993,0.123319004,0,0
127,38,1,1800,1,-0,0.0473954691,-0.0473954691,-1,5.9489911,6.35994872,7.83146953,15.1678251,24.7595189,27.5323564,30.4947602,15.9912271,8.41781552,70.8596181,4.31090957,0.803115134,0.850517857,0.713324641,0.351238437,0.351973272,0.384678554,0.0720372827,0.0366044028,0,0,0,1,0.186298302,0.197294293,0.165469637,0.0814766424,0.0816471018,0.0892337331,0.0167104602,0.00849110894,0,0,0
127,38,1,2700,1,-0,0.0473954691,-0.0473954691,-1,6.35155922,6.44572497,7.70626962,15.2357547,24.3235409,27.9888563,29.7344574,15.9771127,8.42676902,71.0104361,5.67071623,1.53289556,0.434478729,0.737947547,0.814030847,0.63064612,0.278349379,0.356425152,0.0925262099,0,0,0,1,0.270317805,0.0766179635,0.130133041,0.143549918,0.111211017,0.0490854009,0.0628536392,0.0163164944,0,0,0
127,38,1,3600,1,-0,0.0473954691,-0.0473954691,-1,6.23586997,6.30155213,7.89775833,14.9560392,24.3669738,28.8466636,29.235182,15.9792046,8.4562229,71.5077057,5.66039948,1.511005,0.521437924,0.755424373,0.811546328,0.682653965,0.149613989,0,0,0,0,0,1,0.266943174,0.0921203399,0.133457784,0.143372624,0.120601729,0.0264317014,0,0,0,0,0
128,38,1,5,1,0.288152518,0.288152518,0,0,4.76759998,5.40750009,7.94799993,14.585,22.1396662,25.3263334,46.2019997,15.5580003,7.99925892,63.9881432,0.109407439,0.0178978916,0.0119246983,0.00732435197,0.00528301744,0.00423108262,0.00313684157,0.00244375815,0.00224012176,0.00176013319,0.00150514082,0.00135219161,1,0.163589348,0.108993487,0.0669456486,0.0482875523,0.0386727142,0.0286711909,0.022336307,0.0204750407,0.0160878749,0.0137572073,0.0123592292
128,38,1,10,1,0.286784058,0.288152518,-0.00136845939,-0.00474908012,4.77549998,5.40565002,7.94864993,14.58925,22.1329832,25.3378169,46.1127996,15.5581343,7.99703606,63.9525858,0.18033398,0.0380169805,0.0206469986,0.0144421787,0.0124917612,0.0103387397,0.00759665765,0.00537087682,0.00452966478,0.00491821639,0.00400703418,0.00375287073,1,0.210814292,0.114493112,0.0800857316,0.0692701465,0.057331068,0.042125492,0.0297829439,0.0251181989,0.0272728211,0.0222200729,0.0208106688
128,38,1,30,1,0.269800953,0.288152518,-0.0183515642,-0.0636869819,4.78849996,5.4140333,7.95381659,14.6325055,22.1529162,25.3198944,45.9558331,15.5585771,7.98549265,63.7680929,0.370744198,0.0991737382,0.0667145592,0.0468229868,0.0321739882,0.0283533214,0.0231850483,0.0156323038,0.0142978449,0.0133222987,0.0114255742,0.0139375439,1,0.267499097,0.179947683,0.126294591,0.0867821759,0.0764767773,0.0625365101,0.0421646621,0.038565256,0.0359339372,0.0308179447,0.0375934242
